folio,fecha,planta,centro_costo,concepto,monto,cargado_en
IRA-202510-010617,2025-10-16,Irapuato,Nómina Indirecta,Equipo de protección,"5.964,50",2026-07-01
IRA-202510-010644,2025-10-16,Irapuato,Refacciones,Refacción prensa,"1.504,25",2026-07-01
IRA-202510-010671,2025-10-16,Irapuato,  CALIDAD ,Flete nacional,"2.639,25",2026-07-01
IRA-202510-010698,2025-10-16,Irapuato,Seguridad,Calibración de equipo,"3.016,50",2026-07-01
CHI-202510-007570,2025-10-17,Chihuahua,Mantenimiento,Reparación correctiva,"12.241,75",2026-07-01
CHI-202510-007597,2025-10-17,Chihuahua,Energía,Mantenimiento preventivo,"5.510,50",2026-07-01
CHI-202510-007624,2025-10-17,Chihuahua,Fletes,Flete de importación,"5.043,25",2026-07-01
CHI-202510-007651,2025-10-17,Chihuahua,Refacciones ,Nómina de apoyo,"3.827,00",2026-07-01
CHI-202510-007678,2025-10-17,Chihuahua,Calidad,Reparación correctiva,"4.340,50",2026-07-01
CHI-202510-007705,2025-10-17,Chihuahua,Seguridad,Mantenimiento preventivo,"2.637,50",2026-07-01
CUA-202510-004546,2025-10-17,Cuautitlán,  MANTENIMIENTO ,Reparación correctiva,"11.112,50",2026-07-01
CUA-202510-004573,2025-10-17,Cuautitlán,Energía,Mantenimiento preventivo,"3.847,00",2026-07-01
CUA-202510-004600,2025-10-17,Cuautitlán,Fletes,Flete de importación,"5.857,50",2026-07-01
CUA-202510-004627,2025-10-17,Cuautitlán,Refacciones,Nómina de apoyo,"2.726,50",2026-07-01
CUA-202510-004654,2025-10-17,Cuautitlán,Calidad,Reparación correctiva,"5.506,75",2026-07-01
CUA-202510-004681,2025-10-17,Cuautitlán, Seguridad,Mantenimiento preventivo,"1.636,50",2026-07-01
HER-202510-001522,2025-10-17,Hermosillo,Mantenimiento,Reparación correctiva,"10.358,75",2026-07-01
HER-202510-001549,2025-10-17,Hermosillo,Energía,Mantenimiento preventivo,"3.014,00",2026-07-01
HER-202510-001576,2025-10-17,Hermosillo,Fletes ,Flete de importación,"5.584,75",2026-07-01
HER-202510-001603,2025-10-17,Hermosillo,Refacciones,Nómina de apoyo,"2.741,00",2026-07-01
HER-202510-001630,2025-10-17,Hermosillo,Calidad,Reparación correctiva,"3.141,50",2026-07-01
HER-202510-001657,2025-10-17,Hermosillo,Seguridad,Mantenimiento preventivo,"2.165,50",2026-07-01
IRA-202510-010567,2025-10-17,Irapuato,Mantenimiento,Nómina de apoyo,"3.699,75",2026-07-01
IRA-202510-010594,2025-10-17,Irapuato,Energía,Reparación correctiva,"3.392,00",2026-07-01
IRA-202510-010621,2025-10-17,Irapuato,  FLETES ,Mantenimiento preventivo,"-3.659,75",2026-07-01
IRA-202510-010648,2025-10-17,Irapuato,Refacciones,Flete de importación,"1.833,25",2026-07-01
IRA-202510-010675,2025-10-17,Irapuato,Calidad,Nómina de apoyo,"2.679,50",2026-07-01
IRA-202510-010702,2025-10-17,Irapuato,Sistemas,Reparación correctiva,"1.079,25",2026-07-01
CHI-202510-007574,2025-10-18,Chihuahua,Mantenimiento,Consumo eléctrico,"13.390,50",2026-07-01
CHI-202510-007601,2025-10-18,Chihuahua,Energía ,Servicio externo,"3.539,25",2026-07-01
CHI-202510-007628,2025-10-18,Chihuahua,Fletes,Licencia de software,"5.536,00",2026-07-01
CHI-202510-007655,2025-10-18,Chihuahua,Refacciones,Renta de montacargas,"4.293,25",2026-07-01
CHI-202510-007682,2025-10-18,Chihuahua,Calidad,Consumo eléctrico,"4.096,25",2026-07-01
CHI-202510-007709,2025-10-18,Chihuahua,Sistemas,Servicio externo,"1.372,00",2026-07-01
CUA-202510-004550,2025-10-18,Cuautitlán,Mantenimiento,Consumo eléctrico,"8.276,50",2026-07-01
CUA-202510-004577,2025-10-18,Cuautitlán,Energía,Servicio externo,"5.538,75",2026-07-01
CUA-202510-004604,2025-10-18,Cuautitlán,Fletes,Licencia de software,"4.811,75",2026-07-01
CUA-202510-004631,2025-10-18,Cuautitlán, Refacciones,Renta de montacargas,"3.255,25",2026-07-01
CUA-202510-004658,2025-10-18,Cuautitlán,Calidad,Consumo eléctrico,"7.062,50",2026-07-01
CUA-202510-004685,2025-10-18,Cuautitlán,Sistemas,Servicio externo,"1.861,50",2026-07-01
HER-202510-001526,2025-10-18,Hermosillo,Mantenimiento ,Consumo eléctrico,"9.145,00",2026-07-01
HER-202510-001553,2025-10-18,Hermosillo,Energía,Servicio externo,"4.095,25",2026-07-01
HER-202510-001580,2025-10-18,Hermosillo,Fletes,Licencia de software,"5.721,00",2026-07-01
HER-202510-001607,2025-10-18,Hermosillo,Refacciones,Renta de montacargas,"3.142,75",2026-07-01
HER-202510-001634,2025-10-18,Hermosillo,Calidad,Consumo eléctrico,"2.928,50",2026-07-01
HER-202510-001661,2025-10-18,Hermosillo,SISTEMAS,Servicio externo,"1.239,50",2026-07-01
IRA-202510-010571,2025-10-18,Irapuato,  MANTENIMIENTO ,Renta de montacargas,"3.789,00",2026-07-01
IRA-202510-010598,2025-10-18,Irapuato,Energía,Consumo eléctrico,"4.119,25",2026-07-01
IRA-202510-010625,2025-10-18,Irapuato,Fletes,Servicio externo,"2.846,75",2026-07-01
IRA-202510-010652,2025-10-18,Irapuato,Refacciones,Licencia de software,"2.418,50",2026-07-01
IRA-202510-010679,2025-10-18,Irapuato,Calidad,Renta de montacargas,"2.533,50",2026-07-01
IRA-202510-010706,2025-10-18,Irapuato, Sistemas,Consumo eléctrico,"846,75",2026-07-01
CHI-202510-007578,2025-10-19,Chihuahua,Mantenimiento,Calibración de equipo,"12.592,25",2026-07-01
CHI-202510-007605,2025-10-19,Chihuahua,Nómina Indirecta,Equipo de protección,"4.928,75",2026-07-01
CHI-202510-007632,2025-10-19,Chihuahua,Fletes,Refacción prensa,"6.448,25",2026-07-01
CHI-202510-007659,2025-10-19,Chihuahua,Refacciones,Flete nacional,"3.350,00",2026-07-01
CHI-202510-007686,2025-10-19,Chihuahua,CALIDAD,Calibración de equipo,"2.979,75",2026-07-01
CHI-202510-007713,2025-10-19,Chihuahua,Sistemas,Equipo de protección,"2.169,50",2026-07-01
CUA-202510-004554,2025-10-19,Cuautitlán,Mantenimiento,Calibración de equipo,"10.053,25",2026-07-01
CUA-202510-004581,2025-10-19,Cuautitlán, Nómina Indirecta,Equipo de protección,"3.931,50",2026-07-01
CUA-202510-004608,2025-10-19,Cuautitlán,Fletes,Refacción prensa,"6.428,50",2026-07-01
CUA-202510-004635,2025-10-19,Cuautitlán,Refacciones,Flete nacional,"3.626,25",2026-07-01
CUA-202510-004662,2025-10-19,Cuautitlán,Calidad,Calibración de equipo,"4.751,00",2026-07-01
CUA-202510-004689,2025-10-19,Cuautitlán,Sistemas,Equipo de protección,"1.580,50",2026-07-01
HER-202510-001530,2025-10-19,Hermosillo,Mantenimiento,Calibración de equipo,"7.929,50",2026-07-01
HER-202510-001557,2025-10-19,Hermosillo,Nómina Indirecta,Equipo de protección,"3.886,75",2026-07-01
HER-202510-001584,2025-10-19,Hermosillo,Fletes,Refacción prensa,"4.782,25",2026-07-01
HER-202510-001611,2025-10-19,Hermosillo,REFACCIONES,Flete nacional,"2.934,25",2026-07-01
HER-202510-001638,2025-10-19,Hermosillo,Calidad,Calibración de equipo,"2.466,00",2026-07-01
HER-202510-001665,2025-10-19,Hermosillo,Sistemas,Equipo de protección,"1.190,50",2026-07-01
IRA-202510-010575,2025-10-19,Irapuato,Mantenimiento,Flete nacional,"3.307,00",2026-07-01
IRA-202510-010602,2025-10-19,Irapuato,Nómina Indirecta,Calibración de equipo,"2.792,50",2026-07-01
IRA-202510-010629,2025-10-19,Irapuato,Fletes,Equipo de protección,"3.612,25",2026-07-01
IRA-202510-010656,2025-10-19,Irapuato, Refacciones,Refacción prensa,"2.686,75",2026-07-01
IRA-202510-010683,2025-10-19,Irapuato,Seguridad,Flete nacional,"1.637,25",2026-07-01
IRA-202510-010710,2025-10-19,Irapuato,Sistemas,Calibración de equipo,"1.447,25",2026-07-01
CHI-202510-007582,2025-10-20,Chihuahua,Energía,Reparación correctiva,"8.638,25",2026-07-01
CHI-202510-007609,2025-10-20,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"4.324,50",2026-07-01
CHI-202510-007636,2025-10-20,Chihuahua,FLETES,Flete de importación,"7.104,50",2026-07-01
CHI-202510-007663,2025-10-20,Chihuahua,Refacciones,Nómina de apoyo,"3.429,25",2026-07-01
CHI-202510-007690,2025-10-20,Chihuahua,Seguridad,Reparación correctiva,"4.240,50",2026-07-01
CHI-202510-007717,2025-10-20,Chihuahua,Sistemas,Mantenimiento preventivo,"1.736,75",2026-07-01
CUA-202510-004558,2025-10-20,Cuautitlán,Energía,Reparación correctiva,"6.924,00",2026-07-01
CUA-202510-004585,2025-10-20,Cuautitlán,Nómina Indirecta,Mantenimiento preventivo,"4.335,25",2026-07-01
CUA-202510-004612,2025-10-20,Cuautitlán,Fletes,Flete de importación,"5.231,00",2026-07-01
CUA-202510-004639,2025-10-20,Cuautitlán,Refacciones,Nómina de apoyo,"2.075,75",2026-07-01
CUA-202510-004666,2025-10-20,Cuautitlán,seguridad,Reparación correctiva,"3.602,75",2026-07-01
CUA-202510-004693,2025-10-20,Cuautitlán,Sistemas,Mantenimiento preventivo,"1.921,75",2026-07-01
HER-202510-001534,2025-10-20,Hermosillo,Energía,Reparación correctiva,"5.325,75",2026-07-01
HER-202510-001561,2025-10-20,Hermosillo,NÓMINA INDIRECTA,Mantenimiento preventivo,"5.230,00",2026-07-01
HER-202510-001588,2025-10-20,Hermosillo,Fletes,Flete de importación,"5.893,00",2026-07-01
HER-202510-001615,2025-10-20,Hermosillo,Refacciones,Nómina de apoyo,"2.692,00",2026-07-01
HER-202510-001642,2025-10-20,Hermosillo,Seguridad,Reparación correctiva,"2.937,00",2026-07-01
HER-202510-001669,2025-10-20,Hermosillo,Sistemas,Mantenimiento preventivo,"948,50",2026-07-01
IRA-202510-010579,2025-10-20,Irapuato,Mantenimiento,Nómina de apoyo,"5.435,50",2026-07-01
IRA-202510-010606,2025-10-20,Irapuato, Nómina Indirecta,Reparación correctiva,"3.911,00",2026-07-01
IRA-202510-010633,2025-10-20,Irapuato,Fletes,Mantenimiento preventivo,"3.647,75",2026-07-01
IRA-202510-010660,2025-10-20,Irapuato,Refacciones,Flete de importación,"1.768,25",2026-07-01
IRA-202510-010687,2025-10-20,Irapuato,Seguridad,Nómina de apoyo,"1.684,00",2026-07-01
IRA-202510-010714,2025-10-20,Irapuato,Sistemas,Reparación correctiva,"1.468,75",2026-07-01
CHI-202510-007586,2025-10-21,Chihuahua,ENERGÍA,Consumo eléctrico,"8.056,75",2026-07-01
CHI-202510-007613,2025-10-21,Chihuahua,Nómina Indirecta,Servicio externo,"3.388,75",2026-07-01
CHI-202510-007640,2025-10-21,Chihuahua,Fletes,Licencia de software,"6.471,50",2026-07-01
CHI-202510-007667,2025-10-21,Chihuahua,Calidad,Renta de montacargas,"2.547,00",2026-07-01
CHI-202510-007694,2025-10-21,Chihuahua,Seguridad,Consumo eléctrico,"3.963,00",2026-07-01
CHI-202510-007721,2025-10-21,Chihuahua,  SISTEMAS ,Servicio externo,"1.478,75",2026-07-01
CUA-202510-004562,2025-10-21,Cuautitlán,Energía,Consumo eléctrico,"7.293,75",2026-07-01
CUA-202510-004589,2025-10-21,Cuautitlán,Nómina Indirecta,Servicio externo,"5.113,75",2026-07-01
CUA-202510-004616,2025-10-21,Cuautitlán,fletes,Licencia de software,"4.402,00",2026-07-01
CUA-202510-004643,2025-10-21,Cuautitlán,Calidad,Renta de montacargas,"2.894,00",2026-07-01
CUA-202510-004670,2025-10-21,Cuautitlán,Seguridad,Consumo eléctrico,"2.583,50",2026-07-01
CUA-202510-004697,2025-10-21,Cuautitlán,Sistemas,Servicio externo,"1.771,75",2026-07-01
HER-202510-001538,2025-10-21,Hermosillo,Energía,Consumo eléctrico,"7.505,50",2026-07-01
HER-202510-001565,2025-10-21,Hermosillo,Nómina Indirecta,Servicio externo,"2.962,50",2026-07-01
HER-202510-001592,2025-10-21,Hermosillo,Fletes,Licencia de software,"5.057,00",2026-07-01
HER-202510-001619,2025-10-21,Hermosillo,Calidad,Renta de montacargas,"1.982,25",2026-07-01
HER-202510-001646,2025-10-21,Hermosillo,  SEGURIDAD ,Consumo eléctrico,"3.148,50",2026-07-01
HER-202510-001673,2025-10-21,Hermosillo,Sistemas,Servicio externo,"1.495,75",2026-07-01
IRA-202510-010583,2025-10-21,Irapuato,Energía,Renta de montacargas,"6.746,75",2026-07-01
IRA-202510-010610,2025-10-21,Irapuato,Nómina Indirecta,Consumo eléctrico,"4.123,50",2026-07-01
IRA-202510-010637,2025-10-21,Irapuato,Fletes,Servicio externo,"3.009,25",2026-07-01
IRA-202510-010664,2025-10-21,Irapuato,Calidad,Licencia de software,"1.166,00",2026-07-01
IRA-202510-010691,2025-10-21,Irapuato,seguridad,Renta de montacargas,"1.987,25",2026-07-01
IRA-202510-010718,2025-10-21,Irapuato,Sistemas,Consumo eléctrico,"910,00",2026-07-01
CHI-202510-007563,2025-10-22,Chihuahua,Mantenimiento,Flete nacional,"6.876,00",2026-07-01
CHI-202510-007590,2025-10-22,Chihuahua,Energía,Calibración de equipo,"7.433,50",2026-07-01
CHI-202510-007617,2025-10-22,Chihuahua,Nómina Indirecta,Equipo de protección,"5.910,50",2026-07-01
CHI-202510-007644,2025-10-22,Chihuahua,Fletes,Refacción prensa,"4.839,25",2026-07-01
CHI-202510-007671,2025-10-22,Chihuahua,  CALIDAD ,Flete nacional,"2.177,75",2026-07-01
CHI-202510-007698,2025-10-22,Chihuahua,Seguridad,Calibración de equipo,"4.257,50",2026-07-01
CHI-202510-007725,2025-10-22,Chihuahua,Sistemas,Equipo de protección,"2.058,50",2026-07-01
CUA-202510-004539,2025-10-22,Cuautitlán,Mantenimiento,Flete nacional,"6.134,25",2026-07-01
CUA-202510-004566,2025-10-22,Cuautitlán,energía,Calibración de equipo,"7.255,75",2026-07-01
CUA-202510-004593,2025-10-22,Cuautitlán,Nómina Indirecta,Equipo de protección,"4.382,00",2026-07-01
CUA-202510-004620,2025-10-22,Cuautitlán,Fletes,Refacción prensa,"4.318,75",2026-07-01
CUA-202510-004647,2025-10-22,Cuautitlán,Calidad,Flete nacional,"3.051,25",2026-07-01
CUA-202510-004674,2025-10-22,Cuautitlán,Seguridad,Calibración de equipo,"3.622,00",2026-07-01
CUA-202510-004701,2025-10-22,Cuautitlán,Sistemas ,Equipo de protección,"1.829,50",2026-07-01
HER-202510-001515,2025-10-22,Hermosillo,Mantenimiento,Flete nacional,"6.805,00",2026-07-01
HER-202510-001542,2025-10-22,Hermosillo,Energía,Calibración de equipo,"5.904,50",2026-07-01
HER-202510-001569,2025-10-22,Hermosillo,Nómina Indirecta,Equipo de protección,"3.477,00",2026-07-01
HER-202510-001596,2025-10-22,Hermosillo,  FLETES ,Refacción prensa,"4.035,25",2026-07-01
HER-202510-001623,2025-10-22,Hermosillo,Calidad,Flete nacional,"1.405,25",2026-07-01
HER-202510-001650,2025-10-22,Hermosillo,Seguridad,Calibración de equipo,"2.663,00",2026-07-01
HER-202510-001677,2025-10-22,Hermosillo,Sistemas,Equipo de protección,"1.778,75",2026-07-01
IRA-202510-010587,2025-10-22,Irapuato,Energía,Flete nacional,"6.467,25",2026-07-01
IRA-202510-010614,2025-10-22,Irapuato,Nómina Indirecta,Calibración de equipo,"2.675,25",2026-07-01
IRA-202510-010641,2025-10-22,Irapuato,refacciones,Equipo de protección,"3.990,75",2026-07-01
IRA-202510-010668,2025-10-22,Irapuato,Calidad,Refacción prensa,"1.335,25",2026-07-01
IRA-202510-010695,2025-10-22,Irapuato,Seguridad,Flete nacional,"1.897,75",2026-07-01
CHI-202510-007567,2025-10-23,Chihuahua,Mantenimiento,Nómina de apoyo,"7.143,50",2026-07-01
CHI-202510-007594,2025-10-23,Chihuahua,Energía,Reparación correctiva,"8.525,75",2026-07-01
CHI-202510-007621,2025-10-23,Chihuahua,  NÓMINA INDIRECTA ,Mantenimiento preventivo,"5.427,50",2026-07-01
CHI-202510-007648,2025-10-23,Chihuahua,Refacciones,Flete de importación,"5.350,75",2026-07-01
CHI-202510-007675,2025-10-23,Chihuahua,Calidad,Nómina de apoyo,"2.433,00",2026-07-01
CHI-202510-007702,2025-10-23,Chihuahua,Seguridad,Reparación correctiva,"4.223,50",2026-07-01
CUA-202510-004543,2025-10-23,Cuautitlán,Mantenimiento,Nómina de apoyo,"5.773,00",2026-07-01
CUA-202510-004570,2025-10-23,Cuautitlán,Energía,Reparación correctiva,"6.949,50",2026-07-01
CUA-202510-004597,2025-10-23,Cuautitlán,Nómina Indirecta,Mantenimiento preventivo,"3.691,25",2026-07-01
CUA-202510-004624,2025-10-23,Cuautitlán,Refacciones,Flete de importación,"5.855,75",2026-07-01
CUA-202510-004651,2025-10-23,Cuautitlán,Calidad ,Nómina de apoyo,"4.139,50",2026-07-01
CUA-202510-004678,2025-10-23,Cuautitlán,Seguridad,Reparación correctiva,"2.955,25",2026-07-01
HER-202510-001519,2025-10-23,Hermosillo,Mantenimiento,Nómina de apoyo,"6.211,50",2026-07-01
HER-202510-001546,2025-10-23,Hermosillo,  ENERGÍA ,Reparación correctiva,"5.771,00",2026-07-01
HER-202510-001573,2025-10-23,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"5.158,75",2026-07-01
HER-202510-001600,2025-10-23,Hermosillo,Refacciones,Flete de importación,"5.048,75",2026-07-01
HER-202510-001627,2025-10-23,Hermosillo,Calidad,Nómina de apoyo,"1.789,25",2026-07-01
HER-202510-001654,2025-10-23,Hermosillo,Seguridad,Reparación correctiva,"3.125,00",2026-07-01
IRA-202510-010564,2025-10-23,Irapuato,Mantenimiento,Flete de importación,"9.143,75",2026-07-01
IRA-202510-010591,2025-10-23,Irapuato,energía,Nómina de apoyo,"5.651,25",2026-07-01
IRA-202510-010618,2025-10-23,Irapuato,Nómina Indirecta,Reparación correctiva,"2.554,50",2026-07-01
IRA-202510-010645,2025-10-23,Irapuato,Refacciones,Mantenimiento preventivo,"3.008,00",2026-07-01
IRA-202510-010672,2025-10-23,Irapuato,Calidad,Flete de importación,"1.492,25",2026-07-01
IRA-202510-010699,2025-10-23,Irapuato,Seguridad,Nómina de apoyo,"1.148,50",2026-07-01
CHI-202510-007571,2025-10-24,Chihuahua,  MANTENIMIENTO ,Renta de montacargas,"5.893,25",2026-07-01
CHI-202510-007598,2025-10-24,Chihuahua,Energía,Consumo eléctrico,"9.055,25",2026-07-01
CHI-202510-007625,2025-10-24,Chihuahua,Fletes,Servicio externo,"4.638,25",2026-07-01
CHI-202510-007652,2025-10-24,Chihuahua,Refacciones,Licencia de software,"5.059,00",2026-07-01
CHI-202510-007679,2025-10-24,Chihuahua,Calidad,Renta de montacargas,"1.617,50",2026-07-01
CHI-202510-007706,2025-10-24,Chihuahua, Seguridad,Consumo eléctrico,"4.106,75",2026-07-01
CUA-202510-004547,2025-10-24,Cuautitlán,Mantenimiento,Renta de montacargas,"4.605,00",2026-07-01
CUA-202510-004574,2025-10-24,Cuautitlán,Energía,Consumo eléctrico,"6.100,75",2026-07-01
CUA-202510-004601,2025-10-24,Cuautitlán,Fletes ,Servicio externo,"2.785,00",2026-07-01
CUA-202510-004628,2025-10-24,Cuautitlán,Refacciones,Licencia de software,"4.749,00",2026-07-01
CUA-202510-004655,2025-10-24,Cuautitlán,Calidad,Renta de montacargas,"3.991,75",2026-07-01
CUA-202510-004682,2025-10-24,Cuautitlán,Seguridad,Consumo eléctrico,"3.153,00",2026-07-01
HER-202510-001523,2025-10-24,Hermosillo,Mantenimiento,Renta de montacargas,"4.720,25",2026-07-01
HER-202510-001550,2025-10-24,Hermosillo,Energía,Consumo eléctrico,"7.862,25",2026-07-01
HER-202510-001577,2025-10-24,Hermosillo,Fletes,Servicio externo,"2.481,25",2026-07-01
HER-202510-001604,2025-10-24,Hermosillo,Refacciones,Licencia de software,"4.664,50",2026-07-01
HER-202510-001631,2025-10-24,Hermosillo, Calidad,Renta de montacargas,"1.786,50",2026-07-01
HER-202510-001658,2025-10-24,Hermosillo,Seguridad,Consumo eléctrico,"3.078,50",2026-07-01
IRA-202510-010568,2025-10-24,Irapuato,Mantenimiento,Licencia de software,"9.464,00",2026-07-01
IRA-202510-010595,2025-10-24,Irapuato,Energía,Renta de montacargas,"5.583,25",2026-07-01
IRA-202510-010622,2025-10-24,Irapuato,Fletes,Consumo eléctrico,"4.560,75",2026-07-01
IRA-202510-010649,2025-10-24,Irapuato,Refacciones,Servicio externo,"3.392,25",2026-07-01
IRA-202510-010676,2025-10-24,Irapuato,Calidad ,Licencia de software,"1.452,00",2026-07-01
IRA-202510-010703,2025-10-24,Irapuato,Sistemas,Renta de montacargas,"1.641,00",2026-07-01
CHI-202510-007575,2025-10-25,Chihuahua,Mantenimiento,Flete nacional,"4.744,50",2026-07-01
CHI-202510-007602,2025-10-25,Chihuahua,Energía,Calibración de equipo,"6.326,25",2026-07-01
CHI-202510-007629,2025-10-25,Chihuahua,Fletes,Equipo de protección,"4.145,50",2026-07-01
CHI-202510-007656,2025-10-25,Chihuahua, Refacciones,Refacción prensa,"4.820,75",2026-07-01
CHI-202510-007683,2025-10-25,Chihuahua,Calidad,Flete nacional,"1.861,75",2026-07-01
CHI-202510-007710,2025-10-25,Chihuahua,Sistemas,Calibración de equipo,"3.073,25",2026-07-01
CUA-202510-004551,2025-10-25,Cuautitlán,Mantenimiento ,Flete nacional,"7.441,00",2026-07-01
CUA-202510-004578,2025-10-25,Cuautitlán,Energía,Calibración de equipo,"5.656,00",2026-07-01
CUA-202510-004605,2025-10-25,Cuautitlán,Fletes,Equipo de protección,"3.830,75",2026-07-01
CUA-202510-004632,2025-10-25,Cuautitlán,Refacciones,Refacción prensa,"5.478,25",2026-07-01
CUA-202510-004659,2025-10-25,Cuautitlán,Calidad,Flete nacional,"2.436,00",2026-07-01
CUA-202510-004686,2025-10-25,Cuautitlán,SISTEMAS,Calibración de equipo,"2.973,25",2026-07-01
HER-202510-001527,2025-10-25,Hermosillo,Mantenimiento,Flete nacional,"5.934,00",2026-07-01
HER-202510-001554,2025-10-25,Hermosillo,Energía,Calibración de equipo,"5.280,75",2026-07-01
HER-202510-001581,2025-10-25,Hermosillo, Fletes,Equipo de protección,"2.345,00",2026-07-01
HER-202510-001608,2025-10-25,Hermosillo,Refacciones,Refacción prensa,"4.790,00",2026-07-01
HER-202510-001635,2025-10-25,Hermosillo,Calidad,Flete nacional,"1.999,50",2026-07-01
HER-202510-001662,2025-10-25,Hermosillo,Sistemas,Calibración de equipo,"2.600,00",2026-07-01
