folio,fecha,planta,centro_costo,concepto,monto,cargado_en
CUA-202512-005140,2025-12-17,Cuautitlán,Mantenimiento,Flete de importación,"4.595,75",2026-07-01
CUA-202512-005167,2025-12-17,Cuautitlán,Nómina Indirecta,Nómina de apoyo,"5.094,00",2026-07-01
CUA-202512-005194,2025-12-17,Cuautitlán,Fletes,Reparación correctiva,"3.889,75",2026-07-01
CUA-202512-005221,2025-12-17,Cuautitlán,  CALIDAD ,Mantenimiento preventivo,"-1.859,50",2026-07-01
CUA-202512-005248,2025-12-17,Cuautitlán,Seguridad,Flete de importación,"1.344,50",2026-07-01
CUA-202512-005275,2025-12-17,Cuautitlán,Sistemas,Nómina de apoyo,"3.199,50",2026-07-01
HER-202512-002656,2025-12-17,Hermosillo, Mantenimiento,Flete de importación,"4.523,00",2026-07-01
HER-202512-002683,2025-12-17,Hermosillo,Energía,Nómina de apoyo,"5.483,00",2026-07-01
HER-202512-002710,2025-12-17,Hermosillo,Nómina Indirecta,Reparación correctiva,"3.015,25",2026-07-01
HER-202512-002737,2025-12-17,Hermosillo,Refacciones,Mantenimiento preventivo,"4.653,00",2026-07-01
HER-202512-002764,2025-12-17,Hermosillo,Calidad,Flete de importación,"3.259,75",2026-07-01
HER-202512-002791,2025-12-17,Hermosillo,seguridad,Nómina de apoyo,"2.842,50",2026-07-01
IRA-202512-010891,2025-12-17,Irapuato,mantenimiento,Nómina de apoyo,"6.526,25",2026-07-01
IRA-202512-010918,2025-12-17,Irapuato,Energía,Reparación correctiva,"4.010,00",2026-07-01
IRA-202512-010945,2025-12-17,Irapuato,Fletes,Mantenimiento preventivo,"4.191,50",2026-07-01
IRA-202512-010972,2025-12-17,Irapuato,Refacciones,Flete de importación,"1.963,75",2026-07-01
IRA-202512-010999,2025-12-17,Irapuato,Calidad,Nómina de apoyo,"2.053,50",2026-07-01
IRA-202512-011026,2025-12-17,Irapuato,Sistemas ,Reparación correctiva,"1.256,50",2026-07-01
CHI-202512-008006,2025-12-18,Chihuahua, Mantenimiento,Consumo eléctrico,"7.923,50",2026-07-01
CHI-202512-008033,2025-12-18,Chihuahua,Energía,Servicio externo,"6.909,50",2026-07-01
CHI-202512-008060,2025-12-18,Chihuahua,Nómina Indirecta,Licencia de software,"6.949,00",2026-07-01
CHI-202512-008087,2025-12-18,Chihuahua,Refacciones,Renta de montacargas,"5.904,75",2026-07-01
CHI-202512-008114,2025-12-18,Chihuahua,Calidad,Consumo eléctrico,"3.500,00",2026-07-01
CHI-202512-008141,2025-12-18,Chihuahua,sistemas,Servicio externo,"2.653,00",2026-07-01
CUA-202512-005144,2025-12-18,Cuautitlán,Energía,Licencia de software,"5.674,00",2026-07-01
CUA-202512-005171,2025-12-18,Cuautitlán,  NÓMINA INDIRECTA ,Renta de montacargas,"3.960,75",2026-07-01
CUA-202512-005198,2025-12-18,Cuautitlán,Fletes,Consumo eléctrico,"4.487,75",2026-07-01
CUA-202512-005225,2025-12-18,Cuautitlán,Calidad,Servicio externo,"2.740,50",2026-07-01
CUA-202512-005252,2025-12-18,Cuautitlán,Seguridad,Licencia de software,"1.795,25",2026-07-01
CUA-202512-005279,2025-12-18,Cuautitlán,Sistemas,Renta de montacargas,"2.414,50",2026-07-01
HER-202512-002660,2025-12-18,Hermosillo,Mantenimiento,Licencia de software,"5.494,00",2026-07-01
HER-202512-002687,2025-12-18,Hermosillo,Energía,Renta de montacargas,"4.425,75",2026-07-01
HER-202512-002714,2025-12-18,Hermosillo,Fletes,Consumo eléctrico,"4.173,00",2026-07-01
HER-202512-002741,2025-12-18,Hermosillo,refacciones,Servicio externo,"4.891,25",2026-07-01
HER-202512-002768,2025-12-18,Hermosillo,Calidad,Licencia de software,"2.513,00",2026-07-01
HER-202512-002795,2025-12-18,Hermosillo,Seguridad,Renta de montacargas,"2.346,50",2026-07-01
IRA-202512-010895,2025-12-18,Irapuato,Mantenimiento,Renta de montacargas,"8.299,50",2026-07-01
IRA-202512-010922,2025-12-18,Irapuato,Nómina Indirecta,Consumo eléctrico,"5.287,75",2026-07-01
IRA-202512-010949,2025-12-18,Irapuato,Fletes,Servicio externo,"4.952,75",2026-07-01
IRA-202512-010976,2025-12-18,Irapuato,Refacciones ,Licencia de software,"2.779,75",2026-07-01
IRA-202512-011003,2025-12-18,Irapuato,Seguridad,Renta de montacargas,"2.060,75",2026-07-01
IRA-202512-011030,2025-12-18,Irapuato,Sistemas,Consumo eléctrico,"1.193,50",2026-07-01
CHI-202512-008010,2025-12-19,Chihuahua,Mantenimiento,Calibración de equipo,"5.120,00",2026-07-01
CHI-202512-008037,2025-12-19,Chihuahua,Energía,Equipo de protección,"9.896,00",2026-07-01
CHI-202512-008064,2025-12-19,Chihuahua,Fletes,Refacción prensa,"3.817,50",2026-07-01
CHI-202512-008091,2025-12-19,Chihuahua,refacciones,Flete nacional,"5.435,00",2026-07-01
CHI-202512-008118,2025-12-19,Chihuahua,Calidad,Calibración de equipo,"4.083,75",2026-07-01
CHI-202512-008145,2025-12-19,Chihuahua,Sistemas,Equipo de protección,"3.393,00",2026-07-01
CUA-202512-005121,2025-12-19,Cuautitlán,  MANTENIMIENTO ,Equipo de protección,"9.718,25",2026-07-01
CUA-202512-005148,2025-12-19,Cuautitlán,Energía,Refacción prensa,"4.036,00",2026-07-01
CUA-202512-005175,2025-12-19,Cuautitlán,Nómina Indirecta,Flete nacional,"5.844,00",2026-07-01
CUA-202512-005202,2025-12-19,Cuautitlán,Refacciones,Calibración de equipo,"2.523,75",2026-07-01
CUA-202512-005229,2025-12-19,Cuautitlán,Calidad,Equipo de protección,"2.260,00",2026-07-01
CUA-202512-005256,2025-12-19,Cuautitlán, Seguridad,Refacción prensa,"1.457,50",2026-07-01
HER-202512-002664,2025-12-19,Hermosillo,Mantenimiento,Refacción prensa,"6.122,75",2026-07-01
HER-202512-002691,2025-12-19,Hermosillo,nómina indirecta,Flete nacional,"6.208,25",2026-07-01
HER-202512-002718,2025-12-19,Hermosillo,Fletes,Calibración de equipo,"4.543,75",2026-07-01
HER-202512-002745,2025-12-19,Hermosillo,Refacciones,Equipo de protección,"3.616,50",2026-07-01
HER-202512-002772,2025-12-19,Hermosillo,Calidad,Refacción prensa,"3.533,25",2026-07-01
HER-202512-002799,2025-12-19,Hermosillo,Sistemas,Flete nacional,"1.581,25",2026-07-01
IRA-202512-010899,2025-12-19,Irapuato,Mantenimiento,Flete nacional,"7.064,00",2026-07-01
IRA-202512-010926,2025-12-19,Irapuato,Nómina Indirecta ,Calibración de equipo,"5.954,25",2026-07-01
IRA-202512-010953,2025-12-19,Irapuato,Fletes,Equipo de protección,"4.149,25",2026-07-01
IRA-202512-010980,2025-12-19,Irapuato,Refacciones,Refacción prensa,"2.404,00",2026-07-01
IRA-202512-011007,2025-12-19,Irapuato,Seguridad,Flete nacional,"2.903,25",2026-07-01
IRA-202512-011034,2025-12-19,Irapuato,Sistemas,Calibración de equipo,"1.555,00",2026-07-01
CHI-202512-008014,2025-12-20,Chihuahua,Mantenimiento,Reparación correctiva,"4.958,50",2026-07-01
CHI-202512-008041,2025-12-20,Chihuahua,nómina indirecta,Mantenimiento preventivo,"-7.236,00",2026-07-01
CHI-202512-008068,2025-12-20,Chihuahua,Fletes,Flete de importación,"4.614,50",2026-07-01
CHI-202512-008095,2025-12-20,Chihuahua,Refacciones,Nómina de apoyo,"4.732,75",2026-07-01
CHI-202512-008122,2025-12-20,Chihuahua,Seguridad,Reparación correctiva,"2.620,50",2026-07-01
CHI-202512-008149,2025-12-20,Chihuahua,Sistemas,Mantenimiento preventivo,"2.688,50",2026-07-01
CUA-202512-005125,2025-12-20,Cuautitlán,Mantenimiento,Mantenimiento preventivo,"10.010,50",2026-07-01
CUA-202512-005152,2025-12-20,Cuautitlán,Energía,Flete de importación,"4.300,25",2026-07-01
CUA-202512-005179,2025-12-20,Cuautitlán,Nómina Indirecta,Nómina de apoyo,"4.023,75",2026-07-01
CUA-202512-005206,2025-12-20,Cuautitlán, Refacciones,Reparación correctiva,"3.700,50",2026-07-01
CUA-202512-005233,2025-12-20,Cuautitlán,Calidad,Mantenimiento preventivo,"2.648,50",2026-07-01
CUA-202512-005260,2025-12-20,Cuautitlán,Seguridad,Flete de importación,"1.414,50",2026-07-01
HER-202512-002668,2025-12-20,Hermosillo,Mantenimiento,Flete de importación,"4.698,50",2026-07-01
HER-202512-002695,2025-12-20,Hermosillo,Nómina Indirecta,Nómina de apoyo,"6.277,00",2026-07-01
HER-202512-002722,2025-12-20,Hermosillo,Fletes,Reparación correctiva,"5.482,25",2026-07-01
HER-202512-002749,2025-12-20,Hermosillo,Refacciones,Mantenimiento preventivo,"3.680,50",2026-07-01
HER-202512-002776,2025-12-20,Hermosillo,Seguridad ,Flete de importación,"2.325,25",2026-07-01
HER-202512-002803,2025-12-20,Hermosillo,Sistemas,Nómina de apoyo,"1.768,25",2026-07-01
IRA-202512-010903,2025-12-20,Irapuato,Energía,Nómina de apoyo,"6.648,25",2026-07-01
IRA-202512-010930,2025-12-20,Irapuato,Nómina Indirecta,Reparación correctiva,"6.814,50",2026-07-01
IRA-202512-010957,2025-12-20,Irapuato,Fletes,Mantenimiento preventivo,"5.232,75",2026-07-01
IRA-202512-010984,2025-12-20,Irapuato,Calidad,Flete de importación,"2.421,50",2026-07-01
IRA-202512-011011,2025-12-20,Irapuato,SEGURIDAD,Nómina de apoyo,"2.366,00",2026-07-01
IRA-202512-011038,2025-12-20,Irapuato,Sistemas,Reparación correctiva,"943,00",2026-07-01
CHI-202512-008018,2025-12-21,Chihuahua,Mantenimiento,Consumo eléctrico,"4.484,50",2026-07-01
CHI-202512-008045,2025-12-21,Chihuahua,Nómina Indirecta,Servicio externo,"5.268,00",2026-07-01
CHI-202512-008072,2025-12-21,Chihuahua,Fletes,Licencia de software,"3.525,50",2026-07-01
CHI-202512-008099,2025-12-21,Chihuahua,Refacciones,Renta de montacargas,"5.987,25",2026-07-01
CHI-202512-008126,2025-12-21,Chihuahua,Seguridad ,Consumo eléctrico,"2.149,75",2026-07-01
CHI-202512-008153,2025-12-21,Chihuahua,Sistemas,Servicio externo,"2.889,50",2026-07-01
CUA-202512-005129,2025-12-21,Cuautitlán,Mantenimiento,Servicio externo,"9.211,50",2026-07-01
CUA-202512-005156,2025-12-21,Cuautitlán, Energía,Licencia de software,"4.188,00",2026-07-01
CUA-202512-005183,2025-12-21,Cuautitlán,Fletes,Renta de montacargas,"5.123,00",2026-07-01
CUA-202512-005210,2025-12-21,Cuautitlán,Refacciones,Consumo eléctrico,"2.388,25",2026-07-01
CUA-202512-005237,2025-12-21,Cuautitlán,Calidad,Servicio externo,"1.890,25",2026-07-01
CUA-202512-005264,2025-12-21,Cuautitlán,Sistemas,Licencia de software,"1.356,25",2026-07-01
HER-202512-002672,2025-12-21,Hermosillo,Energía,Licencia de software,"6.823,75",2026-07-01
HER-202512-002699,2025-12-21,Hermosillo,Nómina Indirecta,Renta de montacargas,"5.817,50",2026-07-01
HER-202512-002726,2025-12-21,Hermosillo,Fletes ,Consumo eléctrico,"4.408,75",2026-07-01
HER-202512-002753,2025-12-21,Hermosillo,Refacciones,Servicio externo,"3.263,25",2026-07-01
HER-202512-002780,2025-12-21,Hermosillo,Seguridad,Licencia de software,"1.236,00",2026-07-01
HER-202512-002807,2025-12-21,Hermosillo,Sistemas,Renta de montacargas,"1.310,25",2026-07-01
IRA-202512-010907,2025-12-21,Irapuato,Energía,Renta de montacargas,"6.964,25",2026-07-01
IRA-202512-010934,2025-12-21,Irapuato,Nómina Indirecta,Consumo eléctrico,"6.376,75",2026-07-01
IRA-202512-010961,2025-12-21,Irapuato,REFACCIONES,Servicio externo,"4.195,00",2026-07-01
IRA-202512-010988,2025-12-21,Irapuato,Calidad,Licencia de software,"3.240,00",2026-07-01
IRA-202512-011015,2025-12-21,Irapuato,Seguridad,Renta de montacargas,"2.354,75",2026-07-01
CHI-202512-008022,2025-12-22,Chihuahua,Energía,Calibración de equipo,"4.397,50",2026-07-01
CHI-202512-008049,2025-12-22,Chihuahua,Nómina Indirecta,Equipo de protección,"6.835,00",2026-07-01
CHI-202512-008076,2025-12-22,Chihuahua,Fletes ,Refacción prensa,"4.889,00",2026-07-01
CHI-202512-008103,2025-12-22,Chihuahua,Calidad,Flete nacional,"2.256,50",2026-07-01
CHI-202512-008130,2025-12-22,Chihuahua,Seguridad,Calibración de equipo,"1.560,50",2026-07-01
CHI-202512-008157,2025-12-22,Chihuahua,Sistemas,Equipo de protección,"2.404,50",2026-07-01
CUA-202512-005133,2025-12-22,Cuautitlán,Mantenimiento,Equipo de protección,"8.826,50",2026-07-01
CUA-202512-005160,2025-12-22,Cuautitlán,Energía,Refacción prensa,"4.304,50",2026-07-01
CUA-202512-005187,2025-12-22,Cuautitlán,Fletes,Flete nacional,"5.526,50",2026-07-01
CUA-202512-005214,2025-12-22,Cuautitlán,Refacciones,Calibración de equipo,"2.613,25",2026-07-01
CUA-202512-005241,2025-12-22,Cuautitlán,seguridad,Equipo de protección,"3.424,00",2026-07-01
CUA-202512-005268,2025-12-22,Cuautitlán,Sistemas,Refacción prensa,"2.092,25",2026-07-01
HER-202512-002649,2025-12-22,Hermosillo,Mantenimiento,Equipo de protección,"8.593,00",2026-07-01
HER-202512-002676,2025-12-22,Hermosillo,Energía ,Refacción prensa,"5.860,50",2026-07-01
HER-202512-002703,2025-12-22,Hermosillo,Nómina Indirecta,Flete nacional,"7.723,50",2026-07-01
HER-202512-002730,2025-12-22,Hermosillo,Fletes,Calibración de equipo,"4.836,50",2026-07-01
HER-202512-002757,2025-12-22,Hermosillo,Calidad,Equipo de protección,"2.082,00",2026-07-01
HER-202512-002784,2025-12-22,Hermosillo,Seguridad,Refacción prensa,"1.893,25",2026-07-01
HER-202512-002811,2025-12-22,Hermosillo,SISTEMAS,Flete nacional,"1.377,25",2026-07-01
IRA-202512-010884,2025-12-22,Irapuato,Mantenimiento,Refacción prensa,"5.236,00",2026-07-01
IRA-202512-010911,2025-12-22,Irapuato,ENERGÍA,Flete nacional,"5.216,50",2026-07-01
IRA-202512-010938,2025-12-22,Irapuato,Nómina Indirecta,Calibración de equipo,"5.046,50",2026-07-01
IRA-202512-010965,2025-12-22,Irapuato,Refacciones,Equipo de protección,"3.699,50",2026-07-01
IRA-202512-010992,2025-12-22,Irapuato,Calidad,Refacción prensa,"3.320,00",2026-07-01
IRA-202512-011019,2025-12-22,Irapuato,Seguridad,Flete nacional,"2.242,00",2026-07-01
CHI-202512-008026,2025-12-23,Chihuahua,Energía ,Reparación correctiva,"4.806,75",2026-07-01
CHI-202512-008053,2025-12-23,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"3.676,25",2026-07-01
CHI-202512-008080,2025-12-23,Chihuahua,Fletes,Flete de importación,"3.140,50",2026-07-01
CHI-202512-008107,2025-12-23,Chihuahua,Calidad,Nómina de apoyo,"1.915,25",2026-07-01
CHI-202512-008134,2025-12-23,Chihuahua,Seguridad,Reparación correctiva,"2.769,50",2026-07-01
CUA-202512-005137,2025-12-23,Cuautitlán,Mantenimiento,Mantenimiento preventivo,"8.445,00",2026-07-01
CUA-202512-005164,2025-12-23,Cuautitlán,Nómina Indirecta,Flete de importación,"8.607,50",2026-07-01
CUA-202512-005191,2025-12-23,Cuautitlán,fletes,Nómina de apoyo,"5.781,25",2026-07-01
CUA-202512-005218,2025-12-23,Cuautitlán,Refacciones,Reparación correctiva,"2.852,25",2026-07-01
CUA-202512-005245,2025-12-23,Cuautitlán,Seguridad,Mantenimiento preventivo,"3.279,50",2026-07-01
CUA-202512-005272,2025-12-23,Cuautitlán,Sistemas,Flete de importación,"1.194,50",2026-07-01
HER-202512-002653,2025-12-23,Hermosillo,Mantenimiento,Mantenimiento preventivo,"9.582,00",2026-07-01
HER-202512-002680,2025-12-23,Hermosillo,Energía,Flete de importación,"6.694,50",2026-07-01
HER-202512-002707,2025-12-23,Hermosillo,Nómina Indirecta,Nómina de apoyo,"7.426,00",2026-07-01
HER-202512-002734,2025-12-23,Hermosillo,Refacciones,Reparación correctiva,"2.851,25",2026-07-01
HER-202512-002761,2025-12-23,Hermosillo,CALIDAD,Mantenimiento preventivo,"2.364,75",2026-07-01
HER-202512-002788,2025-12-23,Hermosillo,Seguridad,Flete de importación,"1.864,25",2026-07-01
HER-202512-002815,2025-12-23,Hermosillo,Sistemas,Nómina de apoyo,"1.739,00",2026-07-01
IRA-202512-010888,2025-12-23,Irapuato,Mantenimiento,Flete de importación,"3.653,25",2026-07-01
IRA-202512-010915,2025-12-23,Irapuato,Energía,Nómina de apoyo,"6.427,00",2026-07-01
IRA-202512-010942,2025-12-23,Irapuato,Fletes,Reparación correctiva,"2.729,50",2026-07-01
IRA-202512-010969,2025-12-23,Irapuato,Refacciones,Mantenimiento preventivo,"4.636,75",2026-07-01
IRA-202512-010996,2025-12-23,Irapuato,  CALIDAD ,Flete de importación,"2.923,25",2026-07-01
IRA-202512-011023,2025-12-23,Irapuato,Sistemas,Nómina de apoyo,"1.937,75",2026-07-01
CHI-202512-008003,2025-12-24,Chihuahua,Mantenimiento,Renta de montacargas,"11.426,75",2026-07-01
CHI-202512-008030,2025-12-24,Chihuahua,Energía,Consumo eléctrico,"6.799,00",2026-07-01
CHI-202512-008057,2025-12-24,Chihuahua,Nómina Indirecta,Servicio externo,"6.657,00",2026-07-01
CHI-202512-008084,2025-12-24,Chihuahua,Refacciones,Licencia de software,"3.839,75",2026-07-01
CHI-202512-008111,2025-12-24,Chihuahua,CALIDAD,Renta de montacargas,"1.877,50",2026-07-01
CHI-202512-008138,2025-12-24,Chihuahua,Seguridad,Consumo eléctrico,"1.820,50",2026-07-01
CUA-202512-005141,2025-12-24,Cuautitlán,energía,Servicio externo,"5.958,25",2026-07-01
CUA-202512-005168,2025-12-24,Cuautitlán,Nómina Indirecta,Licencia de software,"7.566,75",2026-07-01
CUA-202512-005195,2025-12-24,Cuautitlán,Fletes,Renta de montacargas,"5.120,25",2026-07-01
CUA-202512-005222,2025-12-24,Cuautitlán,Calidad,Consumo eléctrico,"3.885,75",2026-07-01
CUA-202512-005249,2025-12-24,Cuautitlán,Seguridad,Servicio externo,"3.442,25",2026-07-01
CUA-202512-005276,2025-12-24,Cuautitlán,Sistemas ,Licencia de software,"1.342,50",2026-07-01
HER-202512-002657,2025-12-24,Hermosillo,Mantenimiento,Servicio externo,"7.156,00",2026-07-01
HER-202512-002684,2025-12-24,Hermosillo,Energía,Licencia de software,"5.974,25",2026-07-01
HER-202512-002711,2025-12-24,Hermosillo,NÓMINA INDIRECTA,Renta de montacargas,"5.348,25",2026-07-01
HER-202512-002738,2025-12-24,Hermosillo,Refacciones,Consumo eléctrico,"1.870,00",2026-07-01
HER-202512-002765,2025-12-24,Hermosillo,Calidad,Servicio externo,"1.746,25",2026-07-01
HER-202512-002792,2025-12-24,Hermosillo,Seguridad,Licencia de software,"1.846,50",2026-07-01
IRA-202512-010892,2025-12-24,Irapuato,Mantenimiento,Licencia de software,"4.833,75",2026-07-01
IRA-202512-010919,2025-12-24,Irapuato,Energía,Renta de montacargas,"6.331,00",2026-07-01
IRA-202512-010946,2025-12-24,Irapuato,  FLETES ,Consumo eléctrico,"3.360,00",2026-07-01
IRA-202512-010973,2025-12-24,Irapuato,Refacciones,Servicio externo,"4.530,25",2026-07-01
IRA-202512-011000,2025-12-24,Irapuato,Calidad,Licencia de software,"2.398,50",2026-07-01
IRA-202512-011027,2025-12-24,Irapuato,Sistemas,Renta de montacargas,"2.108,25",2026-07-01
CHI-202512-008007,2025-12-25,Chihuahua,Mantenimiento,Flete nacional,"8.870,25",2026-07-01
CHI-202512-008034,2025-12-25,Chihuahua,Energía,Calibración de equipo,"6.900,00",2026-07-01
CHI-202512-008061,2025-12-25,Chihuahua,FLETES,Equipo de protección,"7.320,25",2026-07-01
CHI-202512-008088,2025-12-25,Chihuahua,Refacciones,Refacción prensa,"2.357,25",2026-07-01
CHI-202512-008115,2025-12-25,Chihuahua,Calidad,Flete nacional,"3.268,50",2026-07-01
CHI-202512-008142,2025-12-25,Chihuahua,Sistemas,Calibración de equipo,"1.912,50",2026-07-01
CUA-202512-005145,2025-12-25,Cuautitlán,Energía,Equipo de protección,"6.748,75",2026-07-01
CUA-202512-005172,2025-12-25,Cuautitlán,Nómina Indirecta,Refacción prensa,"6.175,75",2026-07-01
CUA-202512-005199,2025-12-25,Cuautitlán,Fletes,Flete nacional,"5.055,75",2026-07-01
CUA-202512-005226,2025-12-25,Cuautitlán,Calidad ,Calibración de equipo,"3.953,00",2026-07-01
CUA-202512-005253,2025-12-25,Cuautitlán,Seguridad,Equipo de protección,"3.139,50",2026-07-01
CUA-202512-005280,2025-12-25,Cuautitlán,Sistemas,Refacción prensa,"2.126,50",2026-07-01
HER-202512-002661,2025-12-25,Hermosillo,MANTENIMIENTO,Equipo de protección,"9.481,50",2026-07-01
HER-202512-002688,2025-12-25,Hermosillo,Energía,Refacción prensa,"8.341,25",2026-07-01
HER-202512-002715,2025-12-25,Hermosillo,Fletes,Flete nacional,"4.089,00",2026-07-01
HER-202512-002742,2025-12-25,Hermosillo,Refacciones,Calibración de equipo,"1.631,75",2026-07-01
HER-202512-002769,2025-12-25,Hermosillo,Calidad,Equipo de protección,"2.493,00",2026-07-01
HER-202512-002796,2025-12-25,Hermosillo,  SISTEMAS ,Refacción prensa,"2.928,00",2026-07-01
IRA-202512-010896,2025-12-25,Irapuato,  MANTENIMIENTO ,Refacción prensa,"3.060,50",2026-07-01
IRA-202512-010923,2025-12-25,Irapuato,Nómina Indirecta,Flete nacional,"4.493,75",2026-07-01
IRA-202512-010950,2025-12-25,Irapuato,Fletes,Calibración de equipo,"2.598,75",2026-07-01
IRA-202512-010977,2025-12-25,Irapuato,Refacciones,Equipo de protección,"4.267,00",2026-07-01
IRA-202512-011004,2025-12-25,Irapuato,Seguridad,Refacción prensa,"2.012,25",2026-07-01
IRA-202512-011031,2025-12-25,Irapuato, Sistemas,Flete nacional,"2.070,75",2026-07-01
CHI-202512-008011,2025-12-26,Chihuahua,MANTENIMIENTO,Nómina de apoyo,"11.874,25",2026-07-01
CHI-202512-008038,2025-12-26,Chihuahua,Energía,Reparación correctiva,"3.913,50",2026-07-01
CHI-202512-008065,2025-12-26,Chihuahua,Fletes,Mantenimiento preventivo,"6.601,25",2026-07-01
CHI-202512-008092,2025-12-26,Chihuahua,Refacciones,Flete de importación,"2.827,00",2026-07-01
CHI-202512-008119,2025-12-26,Chihuahua,Calidad,Nómina de apoyo,"2.684,75",2026-07-01
CHI-202512-008146,2025-12-26,Chihuahua,  SISTEMAS ,Reparación correctiva,"1.172,50",2026-07-01
